name,district,price,bedroom,wc,acreage,link
"BÁN Nhà ĐỦ CÔNG NĂNG- 2 TẦNG- 2PN- CHỈ  2,8 Tỷ - Phan Huy ích - P12-Gv","Quận Gò Vấp, TPHCM",2 tỷ 800 triệu,2 PN,2 WC,26 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-du-cong-nang-2-tang-2pn-chi-2-8-ty-phan-huy-ich-p12-gv-id22320363
Bán nhà Chê Lam Viên 4 tầng ô tô vào nhà 60m2 chỉ 7.99 tỷ,"Quận Tân Phú, TPHCM",7 tỷ 990 triệu,4 PN,5 WC,60 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-che-lam-vien-4-tang-o-to-vao-nha-60m2-chi-7-99-ty-id22384819
Giá siêu RẺ 75 tỷ! Bán Góc 2 MT Nguyễn Đình Chiểu Q3 7x19m 4 Lầu,"Quận 3, TPHCM",75 tỷ,3 PN,4 WC,133 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/gia-sieu-re-75-ty-ban-goc-2-mt-nguyen-dinh-chieu-q3-7x19m-4-lau-id21904112
"Biệt thự MT Bình Tân ngay Lê Cơ 280m2 14x20 12PN view CV, giá 38 tỷ TL","Quận Bình Tân, TPHCM",38 tỷ,12 PN,10 WC,280 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/biet-thu-mt-binh-tan-ngay-le-co-280m2-14x20-12pn-view-cv-gia-38-ty-tl-id22065717
"MTKD Gần chợ Cây Quéo, Hẻm xe tải 1trục , SÁT MT, 30m2 nhỉnh 4 tỷ TL","Quận Bình Thạnh, TPHCM",4 tỷ,2 PN,2 WC,30 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/mtkd-gan-cho-cay-queo-hem-xe-tai-1truc-sat-mt-30m2-nhinh-4-ty-tl-id22525172
Định Cư Bán Gấp Nhà- Hẻm Ba Gác- VÕ VĂN TẦN- Q.3-35/40m2(3.6X11)- 5Lầu,"Quận 3, TPHCM",7 tỷ 400 triệu,5 PN,5 WC,40 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/dinh-cu-ban-gap-nha-hem-ba-gac-vo-van-tan-q-3-35-40m2-3-6x11-5lau-id22094761
"Hẻm xe hơi, khu VIP Phan Xích Long, 4 Tầng, 50m2, 5x10m, chỉ 7.x tỷ","Quận Phú Nhuận, TPHCM",7 tỷ 480 triệu,4 PN,3 WC,50 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/hem-xe-hoi-khu-vip-phan-xich-long-4-tang-50m2-5x10m-chi-7-x-ty-id22533319
Bán 260m2 CHDV dạng Biệt Thự đường số X Hiệp Bình Chánh Thủ Đức,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",28 tỷ 888 triệu,23 PN,25 WC,260 m2,https://mogi.vn/quan-thu-duc/mua-nha-biet-thu-lien-ke/ban-260m2-chdv-dang-biet-thu-duong-so-x-hiep-binh-chanh-thu-duc-id22323041
"Nguyễn sỹ sách hẻm 6m dt 68m2 ngang 4,5m mà chỉ có hơn 4 tỷ","Quận Tân Bình, TPHCM",4 tỷ 800 triệu,4 PN,2 WC,68 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nguyen-sy-sach-hem-6m-dt-68m2-ngang-4-5m-ma-chi-co-hon-4-ty-id22344205
"Bán nhà nở hậu tài lộc Huỳnh Tấn Phát, Hẻm thông thoáng, 4.x tỷ","Quận 7, TPHCM",4 tỷ 300 triệu,3 PN,3 WC,47 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-no-hau-tai-loc-huynh-tan-phat-hem-thong-thoang-4-x-ty-id22511961
Tổng hợp 05 sản phẩm biệt thự Villa Hà Đô Centrosa Garden,"Quận 10, TPHCM",38 tỷ,5 PN,5 WC,150 m2,https://mogi.vn/quan-10/mua-nha-biet-thu-lien-ke/tong-hop-05-san-pham-biet-thu-villa-ha-do-centrosa-garden-id21472143
Bán Nhà Đẹp 3 Tầng - HXT- 80m2- Nhỉnh 8 Tỷ - Dương Quảng Hàm -P6-Gv,"Quận Gò Vấp, TPHCM",8 tỷ,4 PN,4 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-hxt-80m2-nhinh-8-ty-duong-quang-ham-p6-gv-id22319776
Bán nhà mặt tiền kinh doanh ngay chợ Tân Hương 100m2 chỉ 10.9 tỷ,"Quận Tân Phú, TPHCM",10 tỷ 900 triệu,4 PN,4 WC,100 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-ngay-cho-tan-huong-100m2-chi-10-9-ty-id22369063
RẺ NHẤT! Nhà bán góc 2 MT Sông Đà Q.Tân Bình DT 9.35x23m 5lầu chỉ 65tỷ,"Quận Tân Bình, TPHCM",65 tỷ,4 PN,5 WC,200 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/re-nhat-nha-ban-goc-2-mt-song-da-q-tan-binh-dt-9-35x23m-5lau-chi-65ty-id21698720
"Nhà 2 MTKD Quận 6 dt 116m2 4x29 khu sầm uất, có 45tr/th SHR, 21 tỷ TL","Quận 6, TPHCM",21 tỷ,10 PN,6 WC,116 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-2-mtkd-quan-6-dt-116m2-4x29-khu-sam-uat-co-45tr-th-shr-21-ty-tl-id22067152
"Ngay ngã tư Phú Nhuận, Phan Đăng Lưu, gần 80m2 nhỉnh 10tỷ TL","Quận Phú Nhuận, TPHCM",10 tỷ,5 PN,7 WC,76 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ngay-nga-tu-phu-nhuan-phan-dang-luu-gan-80m2-nhinh-10ty-tl-id22525120
"Bán nhà hẻm 27, P15, Q. BT. Ngay cầu Điện Biên DT: 56m2. DTSD: 112m2","Quận Bình Thạnh, TPHCM",4 tỷ 800 triệu,5 PN,5 WC,56 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-27-p15-q-bt-ngay-cau-dien-bien-dt-56m2-dtsd-112m2-id22389584
"Bán Đất Tặng Dãy Trọ- BÙI QUANG LÀ- 222m2(6x28, NH 14m), Chỉ 54Tr/m2","Quận Gò Vấp, TPHCM",12 tỷ,12 PN,12 WC,222 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-dat-tang-day-tro-bui-quang-la-222m2-6x28-nh-14m-chi-54tr-m2-id22123454
"Bán Nhà Đẹp 3 Tầng 70m2, HXH, Khu VIP Nguyễn Gia Trí D2 D5, chỉ 6.x tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 690 triệu,3 PN,3 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-dep-3-tang-70m2-hxh-khu-vip-nguyen-gia-tri-d2-d5-chi-6-x-ty-id22302945
"Bán nhà hxh Tân Thới Hiệp 21 4,5x16m hẻm xe hơi giá chỉ 3,9 tỷ","Quận 12, TPHCM",3 tỷ 900 triệu,2 PN,1 WC,72 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-hxh-tan-thoi-hiep-21-4-5x16m-hem-xe-hoi-gia-chi-3-9-ty-id22305734
"Bán Nhà Riêng Thái Thị Nhạn đường 12m Kinh Doanh 60m2 x4 tầng ngang 4,","Quận Tân Bình, TPHCM",13 tỷ 500 triệu,6 PN,4 WC,63 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-rieng-thai-thi-nhan-duong-12m-kinh-doanh-60m2-x4-tang-ngang-4-id22484118
"Bán Nhà tiện xây mới lại đường HTP, bề ngang khủng 6m, 4.x tỷ","Quận 7, TPHCM",4 tỷ 950 triệu,3 PN,2 WC,74 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-tien-xay-moi-lai-duong-htp-be-ngang-khung-6m-4-x-ty-id22513120
Bán Nhà Mới Keng - HXT- 70M2- Nhỉnh 7 Tỷ - Dương Quảng Hàm -P6- GV,"Quận Gò Vấp, TPHCM",7 tỷ,3 PN,3 WC,70 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-moi-keng-hxt-70m2-nhinh-7-ty-duong-quang-ham-p6-gv-id22319765
Bán nhà Thành Mỹ 4.5m x 16m 3 tầng chỉ 10.1 tỷ thương lượng.,"Quận Tân Bình, TPHCM",10 tỷ 100 triệu,4 PN,4 WC,68 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-thanh-my-4-5m-x-16m-3-tang-chi-10-1-ty-thuong-luong-id22371188
LỜI 48 tỷ! Bán MT đoạn ĐẸP Đ. Ký Con Q1 ngang 4x23m 4 Lầu.,"Quận 1, TPHCM",48 tỷ,3 PN,4 WC,92 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/loi-48-ty-ban-mt-doan-dep-d-ky-con-q1-ngang-4x23m-4-lau-id21904117
"Mặt tiền khu Tên Lửa Bình Tân 80m2 4x20 6PN nhà đẹp ở ngay, 8.8 tỷ TL","Quận Bình Tân, TPHCM",8 tỷ 800 triệu,6 PN,4 WC,80 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-khu-ten-lua-binh-tan-80m2-4x20-6pn-nha-dep-o-ngay-8-8-ty-tl-id22112430
VVIP-PHAN XÍCH LONG rẻ vào - 4 TẦNG BTCT - 45m2 - nhỉnh 6TỶ TL,"Quận Phú Nhuận, TPHCM",6 tỷ,4 PN,3 WC,45 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/vvip-phan-xich-long-re-vao-4-tang-btct-45m2-nhinh-6ty-tl-id22533166
Biệt Thự MINI- HUỲNH VĂN NGHỆ- 100m2(6X17)- 4 Tầng- ÔTô Ngủ Trong Nhà,"Quận Tân Bình, TPHCM",11 tỷ 800 triệu,4 PN,5 WC,100 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/biet-thu-mini-huynh-van-nghe-100m2-6x17-4-tang-oto-ngu-trong-nha-id22271723
Bán Nhà Mặt Tiền Tân Thới Hiệp- Quận 12- 126m2 Vuông Đẹp- Giá Tốt,"Quận 12, TPHCM",5 tỷ 650 triệu,4 PN,2 WC,126 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-mat-tien-tan-thoi-hiep-quan-12-126m2-vuong-dep-gia-tot-id22457349
"Siêu Hiếm! Nhà Đẹp 64m2 (4.1m x 16m), chỉ hơn 6 tỷ, xe tải sát nhà","Quận Bình Thạnh, TPHCM",6 tỷ 890 triệu,3 PN,3 WC,64 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-hiem-nha-dep-64m2-4-1m-x-16m-chi-hon-6-ty-xe-tai-sat-nha-id22313958
"Bán nhà đường Phạm Văn Hai P3 Quận Tân Bình 4x11m 3 tầng chỉ 4,3 tỷ","Quận Tân Bình, TPHCM",4 tỷ 300 triệu,2 PN,2 WC,44 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-duong-pham-van-hai-p3-quan-tan-binh-4x11m-3-tang-chi-4-3-ty-id22309574
"Vip q3, thu nhập gần 3 tỷ hàng năm, gà đẻ trứng vàng 9999","Quận 3, TPHCM",33 tỷ,34 PN,34 WC,146 m2,https://mogi.vn/quan-3/mua-nha-biet-thu-lien-ke/vip-q3-thu-nhap-gan-3-ty-hang-nam-ga-de-trung-vang-9999-id22347162
"Hẻm ô tô quay đầu, nhà mới HTP, kế bên Nhà Thi Đấu Q7,108m2, chỉ 6 tỷ","Quận 7, TPHCM",6 tỷ,4 PN,4 WC,108 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/hem-o-to-quay-dau-nha-moi-htp-ke-ben-nha-thi-dau-q7-108m2-chi-6-ty-id22513246
NHÀ MỚI ĐẸP - HXT 6m- Ngang 5m- 70m2- Dương Quảng hàm GV- Chỉ 7 tỷ hơn,"Quận Gò Vấp, TPHCM",7 tỷ,3 PN,3 WC,70 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-moi-dep-hxt-6m-ngang-5m-70m2-duong-quang-ham-gv-chi-7-ty-hon-id22316142
Bán nhà Tân Kỳ Tân Quý Hẻm xe hơi tránh 4m x 2 chỉ 6.x tỷ thương lượng,"Quận Tân Phú, TPHCM",6 tỷ 700 triệu,3 PN,3 WC,80 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-tan-ky-tan-quy-hem-xe-hoi-tranh-4m-x-2-chi-6-x-ty-thuong-luong-id22391904
"HXH ngay Đầm Sen 218m2 10x21 nở hậu 4 tầng 5PN hiện đại, 20.5 tỷ TL","Quận Tân Phú, TPHCM",20 tỷ 500 triệu,5 PN,4 WC,218 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/hxh-ngay-dam-sen-218m2-10x21-no-hau-4-tang-5pn-hien-dai-20-5-ty-tl-id22113666
NGUYỄN VĂN TRỖI-HỒ BIỂU CHÁNH HXH đỗ cổng-5 tầng- gần 40m2 NHỈNH 6TỶ,"Quận Phú Nhuận, TPHCM",6 tỷ,4 PN,3 WC,42 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nguyen-van-troi-ho-bieu-chanh-hxh-do-cong-5-tang-gan-40m2-nhinh-6ty-id22528830
Hẻm ÔTô- TRẦN VĂN ĐANG- HOÀNG SA- Q.3- 127m2(4/5.5x30)- 4 Tầng- 8PN,"Quận 3, TPHCM",16 tỷ,8 PN,6 WC,127 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/hem-oto-tran-van-dang-hoang-sa-q-3-127m2-4-5-5x30-4-tang-8pn-id22472558
"Hiếm! Hẻm xe hơi Ngay MT Phan Văn Trị Bình Thạnh 4 Tầngx70m2 Chỉ 7,59T","Quận Bình Thạnh, TPHCM",7 tỷ 590 triệu,4 PN,5 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-hem-xe-hoi-ngay-mt-phan-van-tri-binh-thanh-4-tangx70m2-chi-7-59t-id22316193
"Bán nhà HXH Phan Xích Long Quận phú Nhuận 4,6x23 giá 10,5 tỷ","Quận Phú Nhuận, TPHCM",10 tỷ 500 triệu,3 PN,2 WC,105 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-hxh-phan-xich-long-quan-phu-nhuan-4-6x23-gia-10-5-ty-id22311968
"SƯ VẠN HẠNH VIP Q10, DT 50M2 Ngang 4,6M ,3 Tầng, 3PN ,  Chỉ 5,3 Tỷ","Quận 10, TPHCM",5 tỷ 300 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/su-van-hanh-vip-q10-dt-50m2-ngang-4-6m-3-tang-3pn-chi-5-3-ty-id22365655
"Bán nhà 3 tầng, thông số đẹp 4 x 17m, đường Huỳnh Tấn Phát, chỉ 4.8 tỷ","Quận 7, TPHCM",4 tỷ 800 triệu,6 PN,6 WC,68 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-3-tang-thong-so-dep-4-x-17m-duong-huynh-tan-phat-chi-4-8-ty-id22515445
Bán nhà mặt tiền F12 Tân Bình 7m x 17m chỉ 14.x tỷ,"Quận Tân Bình, TPHCM",14 tỷ 500 triệu,4 PN,4 WC,114 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-f12-tan-binh-7m-x-17m-chi-14-x-ty-id22392018
"MTKD Q11 giáp Q10 ngang 8m 5 tầng gần BV tiện KS, phòng mạch, 28 tỷ TL","Quận 11, TPHCM",28 tỷ,8 PN,5 WC,127 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/mtkd-q11-giap-q10-ngang-8m-5-tang-gan-bv-tien-ks-phong-mach-28-ty-tl-id22151775
"CHỦ gửi nhà HẺM XE HƠI gần ngã tư Hàng Xanh, BẠCH ĐẰNG,50M2, nhỉnh 6tỷ","Quận Bình Thạnh, TPHCM",6 tỷ,3 PN,2 WC,49 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chu-gui-nha-hem-xe-hoi-gan-nga-tu-hang-xanh-bach-dang-50m2-nhinh-6ty-id22522151
"ÔTô Vào Nhà- HOÀNG SA- Gíap Q.3, 10- 130m2(5x27)- 5Tầng- Sát Mặt Tiền","Quận Tân Bình, TPHCM",16 tỷ,8 PN,6 WC,130 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/oto-vao-nha-hoang-sa-giap-q-3-10-130m2-5x27-5tang-sat-mat-tien-id22474977
"Hẻm Xe Hơi Khu VIP Phan Xích Long Bình Thạnh Nhà Đẹp 80m2 Chỉ 9,59 Tỷ","Quận Bình Thạnh, TPHCM",9 tỷ 590 triệu,3 PN,3 WC,80 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hem-xe-hoi-khu-vip-phan-xich-long-binh-thanh-nha-dep-80m2-chi-9-59-ty-id22323226
"Bán nhà Điện Biên Phủ hẻm 8M ngay ĐH Hutech 4,1x10m 3 tầng giá nhỉnh 6","Quận Bình Thạnh, TPHCM",6 tỷ,4 PN,3 WC,41 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-dien-bien-phu-hem-8m-ngay-dh-hutech-4-1x10m-3-tang-gia-nhinh-6-id22311978
"Bán Nhà Hòa Hưng Tặng Hết nội thất,4 tầng 4pn nhỉnh 8 tỷ","Quận 10, TPHCM",8 tỷ 700 triệu,4 PN,5 WC,52 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hoa-hung-tang-het-noi-that-4-tang-4pn-nhinh-8-ty-id22374906
"Nhà Huỳnh Tấn Phát 5x17.5m, 3 Tầng mới ở ngay, tặng nội thất chỉ 6 tỷ","Quận 7, TPHCM",6 tỷ,4 PN,5 WC,88 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-huynh-tan-phat-5x17-5m-3-tang-moi-o-ngay-tang-noi-that-chi-6-ty-id22515452
NHÀ SIÊU ĐẸP- 3 PN - 50M2 - Hxh - DƯỚI 4.85 TỶ- Tân Sơn nhì- Tân Phú,"Quận Tân Phú, TPHCM",4 tỷ 800 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/nha-sieu-dep-3-pn-50m2-hxh-duoi-4-85-ty-tan-son-nhi-tan-phu-id22315083
"Bán nhà Trường Chinh Tân Bình 4m x 17m , 5 tầng chỉ 7.5 tỷ","Quận Tân Bình, TPHCM",7 tỷ 500 triệu,5 PN,5 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-truong-chinh-tan-binh-4m-x-17m-5-tang-chi-7-5-ty-id22424898
"73 tỷ TL! Bán building MT P.4, Q.Tân Bình NGANG LỚN 12.3x24m - 8 Lầu.","Quận Tân Bình, TPHCM",73 tỷ,7 PN,8 WC,295 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/73-ty-tl-ban-building-mt-p-4-q-tan-bi-nh-ngang-lon-12-3x24m-8-lau-id22493075
"1050m2 Mặt tiền An Dương Vương Bình Tân 20x52 kd ngày đêm, 121 tỷ TL","Quận Bình Tân, TPHCM",121 tỷ,6 PN,4 WC,1050 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/1050m2-mat-tien-an-duong-vuong-binh-tan-20x52-kd-ngay-dem-121-ty-tl-id22379555
"Phan Đăng Lưu-Hoàng Hoa Thám,56m2, làm CHDV hơn 200tr/năm, 7 tỷ TL chủ","Quận Bình Thạnh, TPHCM",7 tỷ,7 PN,7 WC,56 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/phan-dang-luu-hoang-hoa-tham-56m2-lam-chdv-hon-200tr-nam-7-ty-tl-chu-id22522075
Hẻm Xe Hơi HOÀNG HOA THÁM- 60m2(4/4.6X14)- 4Lầu- 5PN- Gần Chợ Cây Quéo,"Quận Bình Thạnh, TPHCM",10 tỷ 700 triệu,5 PN,6 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hem-xe-hoi-hoang-hoa-tham-60m2-4-4-6x14-4lau-5pn-gan-cho-cay-queo-id22513289
"Nhà Đẹp 3Tầng, HXT, DT 4.8M x 15M, Nguyễn Thượng Hiền, 3PN, chỉ 8.x tỷ","Quận Bình Thạnh, TPHCM",8 tỷ 590 triệu,3 PN,3 WC,75 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-3tang-hxt-dt-4-8m-x-15m-nguyen-thuong-hien-3pn-chi-8-x-ty-id22403962
Bán Nhà Trương Thị Hoa- Quận 12 - Nhỉnh 4 Tỷ -  HXH 3 Tầng 131M2,"Quận 12, TPHCM",4 tỷ 800 triệu,5 PN,3 WC,131 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-truong-thi-hoa-quan-12-nhinh-4-ty-hxh-3-tang-131m2-id22457657
Bán nhà HXH Trần Bá Giao P5 Gò Vấp HXH 8m giá 7 tỷ nhà đẹp,"Quận Gò Vấp, TPHCM",7 tỷ 500 triệu,3 PN,4 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hxh-tran-ba-giao-p5-go-vap-hxh-8m-gia-7-ty-nha-dep-id22311980
"Bán Nhà LÊ VĂN SỸ , Hẻm 6M Ngang 9,5m KD ĐỈNH Hơn 8 Tỷ","Quận Tân Bình, TPHCM",8 tỷ 990 triệu,4 PN,4 WC,65 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-le-van-sy-hem-6m-ngang-9-5m-kd-dinh-hon-8-ty-id22375597
Bài đăng Bán nhà Huỳnh Tấn Phát 6x16m nở hậu gần 120m2 chỉ hơn 5 tỷ,"Quận 7, TPHCM",5 tỷ 500 triệu,3 PN,4 WC,120 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/bai-dang-ban-nha-huynh-tan-phat-6x16m-no-hau-gan-120m2-chi-hon-5-ty-id22515458
"NGỘP Bank  5,2 tỷ giảm còn 4 tỷ xíu - 45m2- 2 Tầng- 3pn-Nguyễn Kiệm gv","Quận Gò Vấp, TPHCM",4 tỷ,3 PN,3 WC,44 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ngop-bank-5-2-ty-giam-con-4-ty-xiu-45m2-2-tang-3pn-nguyen-kiem-gv-id22308976
Bán nhà mặt tiền Quảng Trung 4m x 19m chỉ 11.x tỷ Thương lượng,"Quận Gò Vấp, TPHCM",11 tỷ 800 triệu,3 PN,3 WC,75 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-quang-trung-4m-x-19m-chi-11-x-ty-thuong-luong-id22428467
Siêu phẩm Ngang LỚN 10m DUY NHẤT TRườngSa Q3 7 Lầu có TM 31tỷ TL,"Quận 3, TPHCM",31 tỷ,6 PN,7 WC,70 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/sieu-pha-m-ngang-lo-n-10m-duy-nha-t-truo-ngsa-q3-7-lau-co-tm-31ty-tl-id22052185
"6 tầng lô góc Lê Cơ Bình Tân 208m2 MTKD 30m lề 8m HC đủ , giá 29 tỷ TL","Quận Bình Tân, TPHCM",29 tỷ,7 PN,8 WC,208 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/6-tang-lo-goc-le-co-binh-tan-208m2-mtkd-30m-le-8m-hc-du-gia-29-ty-tl-id22388318
"GẤP Ngay chợ Bà Chiều - Phan Chu Trinh - Bạch Đằng, 72m2 nhỉnh 8 tỷ TL","Quận Bình Thạnh, TPHCM",8 tỷ,4 PN,4 WC,72 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/gap-ngay-cho-ba-chieu-phan-chu-trinh-bach-dang-72m2-nhinh-8-ty-tl-id22533872
🏠 Nhà Đẹp Vip Quận 10 - Tô Hiến Thành Gồm 3Tầng - Gần 100m2 1 tỷ 815,"Quận 10, TPHCM",1 tỷ 815 triệu,4 PN,4 WC,90 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-dep-vip-quan-10-to-hien-thanh-gom-3tang-gan-100m2-1-ty-815-id22528144
Hẻm Xe Tải 8m- NGUYỄN THIỆN THUẬT- Q.3- 73m2(4.2x18)- Gần Chợ BÀN CỜ,"Quận 3, TPHCM",15 tỷ 900 triệu,7 PN,4 WC,73 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/hem-xe-tai-8m-nguyen-thien-thuat-q-3-73m2-4-2x18-gan-cho-ban-co-id22526955
"Nhà Đẹp 3 Tầng 52m2, DT 4m x 13m, Xô Viết Nghệ Tĩnh 3PN 3WC chỉ 5.x tỷ","Quận Bình Thạnh, TPHCM",5 tỷ 890 triệu,3 PN,3 WC,52 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-3-tang-52m2-dt-4m-x-13m-xo-viet-nghe-tinh-3pn-3wc-chi-5-x-ty-id22414553
"Bán nhà HXH Lê Văn Sỹ P13 Phú Nhuận 6,2x17,5m giá 14,9 tỷ Kinh Doanh","Quận Phú Nhuận, TPHCM",14 tỷ 900 triệu,4 PN,3 WC,110 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-hxh-le-van-sy-p13-phu-nhuan-6-2x17-5m-gia-14-9-ty-kinh-doanh-id22311982
"VIP KỲ ĐỒNG HXH TRÁNH KD ĐỈNH 4 Tầng Ngang 4,5M 4PN Lớn Nhỉnh 15 Tỷ","Quận 3, TPHCM",15 tỷ 990 triệu,4 PN,5 WC,58 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/vip-ky-dong-hxh-tranh-kd-dinh-4-tang-ngang-4-5m-4pn-lon-nhinh-15-ty-id22389292
"Nhà ngang 5m5, Đường Huỳnh Tấn Phát Q7, có dòng tiền, chỉ 5.5 tỷ t","Quận 7, TPHCM",5 tỷ 500 triệu,5 PN,5 WC,83 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-ngang-5m5-duong-huynh-tan-phat-q7-co-dong-tien-chi-5-5-ty-t-id22511582
Ngộp Bank Giảm Sâu Còn 8 Tỷ- 5x20- 3 Tầng- HXH 5m- Bùi Quang Là-Gò Vấp,"Quận Gò Vấp, TPHCM",8 tỷ,4 PN,4 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ngop-bank-giam-sau-con-8-ty-5x20-3-tang-hxh-5m-bui-quang-la-go-vap-id22297456
"Bán nhà Tân Bình Bàu Cát Hẻm xe hơi 4m x 28m, 4 tầng BTCT , 13.2 tỷ","Quận Tân Bình, TPHCM",13 tỷ 200 triệu,4 PN,4 WC,120 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-tan-binh-bau-cat-hem-xe-hoi-4m-x-28m-4-tang-btct-13-2-ty-id22428504
SIÊU RẺ chỉ 23 tỷ! Bán GẤP MT Đ. 3/2 Q. 10 - 4x18m - 2 tầng HDT cao.,"Quận 10, TPHCM",23 tỷ,1 PN,2 WC,72 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/sieu-re-chi-23-ty-ban-gap-mt-d-3-2-q-10-4x18m-2-tang-hdt-cao-id22466193
