name,district,price,bedroom,wc,acreage,link
"Cực rẻ,hẻm thôngPhan Xích Long,Phú Nhuận,sát HXH, 62m2, 3 tầng,5.6 TỶ","Quận Phú Nhuận, TPHCM",5 tỷ 600 triệu,3 PN,3 WC,62 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/cuc-re-hem-thongphan-xich-long-phu-nhuan-sat-hxh-62m2-3-tang-5-6-ty-id22534680
"Lên sóng nhà phố HXH Lê Văn Thọ,P11,Q.GV,42m2,SHR,1T2L, 1 tỉ 550","Quận Gò Vấp, TPHCM",1 tỷ 550 triệu,3 PN,4 WC,42 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/len-song-nha-pho-hxh-le-van-tho-p11-q-gv-42m2-shr-1t2l-1-ti-550-id22509493
"Quá ngộp bank bán nhà Mặt Tiền Trường Sơn,Q.10-5x20m-5T-HĐT 55tr-21tỷ","Quận 10, TPHCM",21 tỷ,5 PN,5 WC,100 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/qua-ngop-bank-ban-nha-mat-tien-truong-son-q-10-5x20m-5t-hdt-55tr-21ty-id22445532
Mặt Tiền Đường 74 Bình Phú Q6 ( 4 * 15 ) 3 Lầu 8.7 Tỷ,"Quận 6, TPHCM",8 tỷ 700 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/mat-tien-duong-74-binh-phu-q6-4-15-3-lau-8-7-ty-id22526224
"Nhà 1 trệt mới xây MTNB Cư Xá D - 4,1x17m vuông vức - CÁCH CHỢ CHỈ 50m","Quận 6, TPHCM",6 tỷ 500 triệu,1 PN,1 WC,64 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-1-tret-moi-xay-mtnb-cu-xa-d-4-1x17m-vuong-vuc-cach-cho-chi-50m-id22197899
"Bán nhà MT Hai Bà Trưng P, Tân Định Quận 1, dt:4x20m 4 lầu giá 40.5 tỷ","Quận 1, TPHCM",40 tỷ 500 triệu,4 PN,4 WC,90 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-mt-hai-ba-trung-p-tan-dinh-quan-1-dt-4x20m-4-lau-gia-40-5-ty-id22362077
Bán Nhà Hẻm Xe Hơi Đường Đặng Văn Ngữ Quận Phú Nhuận. 1610019.,"Quận Phú Nhuận, TPHCM",10 tỷ 990 triệu,4 PN,3 WC,82 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-duong-dang-van-ngu-quan-phu-nhuan-1610019-id22488259
"Bán nhà 2 lầu hẻm đường huỳnh tấn phát, phường phú thuận, Quận 7","Quận 7, TPHCM",6 tỷ 100 triệu,4 PN,3 WC,69 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-2-lau-hem-duong-huynh-tan-phat-phuong-phu-thuan-quan-7-id22485772
"BÁN GẤP! Nhà 4 tầng, 80m2 (5m x 16m) - Ngay Cityland Nguyễn Văn Lượng","Quận Gò Vấp, TPHCM",5 tỷ 670 triệu,3 PN,3 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-nha-4-tang-80m2-5m-x-16m-ngay-cityland-nguyen-van-luong-id22536258
"Chỉ 6.4 TỶ,HXH Hoàng Văn Thụ,Phú Nhuận, 48m2, 4 tầng,cho thuê 15tr/th","Quận Phú Nhuận, TPHCM",6 tỷ 400 triệu,5 PN,4 WC,48 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/chi-6-4-ty-hxh-hoang-van-thu-phu-nhuan-48m2-4-tang-cho-thue-15tr-th-id22534691
"Bán nhà siêu vị trí ngay Nguyễn Trãi,Q.1-4.5x22m-4T-HĐT 80tr-29 tỷ","Quận 1, TPHCM",26 tỷ,4 PN,4 WC,99 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-sieu-vi-tri-ngay-nguyen-trai-q-1-4-5x22m-4t-hdt-80tr-29-ty-id22439980
Hai Mặt Tiền Lò Siêu Q11 ( 13 * 5.2 ) 3 lầu 7.7 Tỷ,"Quận 11, TPHCM",7 tỷ 700 triệu,4 PN,4 WC,40 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/hai-mat-tien-lo-sieu-q11-13-5-2-3-lau-7-7-ty-id22526242
Nhà đẹp MTKD 15m Trần Văn Kiểu 4x18m 4 tầng+lửng 5PN - SÁT CV VÀNH ĐAI,"Quận 6, TPHCM",12 tỷ 300 triệu,5 PN,4 WC,72 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-dep-mtkd-15m-tran-van-kieu-4x18m-4-tang-lung-5pn-sat-cv-vanh-dai-id22038409
"Bán nhà góc 2MT Nguyễn Thị Minh Khai Quận 1, DT:6x18m giá 37 tỷ","Quận 1, TPHCM",37 tỷ,5 PN,5 WC,108 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-goc-2mt-nguyen-thi-minh-khai-quan-1-dt-6x18m-gia-37-ty-id22338321
"Siêu Phẩm 4 Tầng, 4 x14, Thu Nhập 360 Triệu, Huỳnh Văn Bánh, Phú Nhuận","Quận Phú Nhuận, TPHCM",8 tỷ 500 triệu,7 PN,5 WC,52 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/sieu-pham-4-tang-4-x14-thu-nhap-360-trieu-huynh-van-banh-phu-nhuan-id22486978
"Bán nhà 2 lầu, hẻm 3m đường lê văn lương, phường tân hưng, Quận 7","Quận 7, TPHCM",3 tỷ 400 triệu,3 PN,3 WC,39 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-2-lau-hem-3m-duong-le-van-luong-phuong-tan-hung-quan-7-id22485750
"Hiếm!! Nhà 5 tầng - 5PN, 38m2, hẻm 3m, ngay chợ Bà Chiểu, P.7","Quận Bình Thạnh, TPHCM",5 tỷ 130 triệu,5 PN,6 WC,38 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-nha-5-tang-5pn-38m2-hem-3m-ngay-cho-ba-chieu-p-7-id22533612
"Bán gấp nhà 4 tầng, 48m2,HXH,Bàu Cát,Trương Công Định,Tân Bình,8.8 TỶ","Quận Tân Bình, TPHCM",8 tỷ 800 triệu,3 PN,4 WC,48 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-gap-nha-4-tang-48m2-hxh-bau-cat-truong-cong-dinh-tan-binh-8-8-ty-id22535688
"Nhà 1T1L Lê Văn Khương, Q12, DT 13m2, Giá 750tr","Quận 12, TPHCM",750 triệu,2 PN,2 WC,12 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-1t1l-le-van-khuong-q12-dt-13m2-gia-750tr-id22538305
"Bán nhà vị trí đẹp MT ngay Nguyễn Đình Chiểu,Q.3-4.3x12m-6L,TM-20.5 tỷ","Quận 3, TPHCM",20 tỷ 500 triệu,7 PN,7 WC,52 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-vi-tri-dep-mt-ngay-nguyen-dinh-chieu-q-3-4-3x12m-6l-tm-20-5-ty-id22437737
