name,district,price,bedroom,wc,acreage,link
"Biệt Thự 200m2 view hồ 5PN, thang máy An Phú, Quận 2 giá chỉ 26 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",26 tỷ,6 PN,7 WC,200 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-200m2-view-ho-5pn-thang-may-an-phu-quan-2-gia-chi-26-ty-id22407247
"Bán nhà 2 mặt tiền Hoàng Sa P.Tân Định Quận 1. 5,5m x 12m. 6 Lầu.23 tỷ","Quận 1, TPHCM",23 tỷ,5 PN,5 WC,60 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-hoang-sa-p-tan-dinh-quan-1-5-5m-x-12m-6-lau-23-ty-id22487753
"Chỉ 17tr/m2, gấp bán 500m2 nhà C4 đất thổ cư, HX Gò Vấp KDL Bến Xưa","Quận 12, TPHCM",6 tỷ 900 triệu,8 PN,4 WC,500 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chi-17tr-m2-gap-ban-500m2-nha-c4-dat-tho-cu-hx-go-vap-kdl-ben-xua-id22444231
"MT KDC Nam Hùng Vương An Lạc 90m2 4.5x20 4 tầng view CV chỉ 8.9 tỷ TL,","Quận Bình Tân, TPHCM",8 tỷ 900 triệu,4 PN,5 WC,90 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mt-kdc-nam-hung-vuong-an-lac-90m2-4-5x20-4-tang-view-cv-chi-8-9-ty-tl-id22434714
HXH-LÊ VĂN SỸ - TRƯỜNG SA chính chủ định cư gửi nhà 50m2-nhỉnh 9 tỷ,"Quận 3, TPHCM",9 tỷ,5 PN,4 WC,72 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/hxh-le-van-sy-truong-sa-chinh-chu-dinh-cu-gui-nha-50m2-nhinh-9-ty-id22526417
"Biệt thự đơn lập Mỹ Quang Khu Cảnh Đồi PMH, quận 7.155ty nhà siêu đẹp","Quận 7, TPHCM",155 tỷ,5 PN,7 WC,353 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/biet-thu-don-lap-my-quang-khu-canh-doi-pmh-quan-7-155ty-nha-sieu-dep-id22528804
"F 12- GÒ VẤP – HXH THÔNG + VÀO NHÀ 60m2, ngang 4,5m nở hậu-4 tầng","Quận Gò Vấp, TPHCM",6 tỷ 490 triệu,4 PN,5 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/f-12-go-vap-hxh-thong-vao-nha-60m2-ngang-4-5m-no-hau-4-tang-id22515327
Nhà mặt tiền 3T Lô góc Nguyễn Văn Khối P9 GV.DT 6mx18m.Tặng nội thất,"Quận Gò Vấp, TPHCM",18 tỷ,3 PN,4 WC,108 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-mat-tien-3t-lo-goc-nguyen-van-khoi-p9-gv-dt-6mx18m-tang-noi-that-id22509912
"Bán gấp nhà HXH cực đẹp 1T1L Phan Đăng Lưu,Q.PN,36m2,shr,1 tỉ 550","Quận Phú Nhuận, TPHCM",1 tỷ 550 triệu,2 PN,2 WC,37 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-hxh-cuc-dep-1t1l-phan-dang-luu-q-pn-36m2-shr-1-ti-550-id22502682
"Bán nhà kế bên Eon Tân Phú đường Tân Kỳ Tân Quý, Bình Tân giá 1 tỷ 652","Quận Bình Tân, TPHCM",1 tỷ 652 triệu,4 PN,3 WC,56 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-ke-ben-eon-tan-phu-duong-tan-ky-tan-quy-binh-tan-gia-1-ty-652-id22525353
"Bán nhà vị trí đẹp Đoàn Văn Bơ, Quận 4 giá 1 tỷ 725, sổ hồng riêng.","Quận 4, TPHCM",1 tỷ 725 triệu,3 PN,3 WC,45 m2,https://mogi.vn/quan-4/mua-nha-hem-ngo/ban-nha-vi-tri-dep-doan-van-bo-quan-4-gia-1-ty-725-so-hong-rieng-id22529379
"KẸT TIỀN LÀM ĂN NÊN TÔI CẦN BÁN GẤP CĂN NHÀ đường Đoàn Nguyễn Tuấn, ch","Huyện Bình Chánh, TPHCM",1 tỷ 80 triệu,0 PN,0 WC,0 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/ket-tien-lam-an-nen-toi-can-ban-gap-can-nha-duong-doan-nguyen-tuan-ch-id22530887
"Bán nhà Mặt Tiền Út Tịch,Q.Tân Bình-11x13m-4 tầng- giá chỉ 25 tỷ TL","Quận Tân Bình, TPHCM",25 tỷ,4 PN,4 WC,130 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-ut-tich-q-tan-binh-11x13m-4-tang-gia-chi-25-ty-tl-id22490828
"HOT ! Hẻm 4m, Lê Quang Định, Nhà 5 Tầng, 41m2, 4.1x10m, chỉ 6.x tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,4 PN,4 WC,41 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hot-hem-4m-le-quang-dinh-nha-5-tang-41m2-4-1x10m-chi-6-x-ty-id22524178
Hàng hót Thảo Điền. 4 lầu 5x12.5 giá chỉ 8 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",8 tỷ,4 PN,4 WC,65 m2,https://mogi.vn/quan-2/mua-duong-noi-bo/hang-hot-thao-dien-4-lau-5x12-5-gia-chi-8-ty-id22325573
trần văn ơn. F tân sơn nhì. Q tân phú DT: 5.6 x 4.1. Công nhận 18.5m,"Quận Tân Phú, TPHCM",1 tỷ 580 triệu,2 PN,3 WC,18 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/tran-van-on-f-tan-son-nhi-q-tan-phu-dt-5-6-x-4-1-cong-nhan-18-5m-id22528455
"Bác Đăng bán nhà 58m2, Đ.Hoàng Hoa Thám, P5, Phú Nhuận. Hẻm 4.5m. SHR.","Quận Phú Nhuận, TPHCM",4 tỷ,0 PN,0 WC,58 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/bac-dang-ban-nha-58m2-d-hoang-hoa-tham-p5-phu-nhuan-hem-4-5m-shr-id22517951
"Bán nhà MT Trần Bá Giao phường 5 GV, căn góc 2MT 5x17, trệt 5Lầu 10pn","Quận Gò Vấp, TPHCM",10 tỷ 900 triệu,10 PN,11 WC,69 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mt-tran-ba-giao-phuong-5-gv-can-goc-2mt-5x17-tret-5lau-10pn-id22198010
Hạ 20 tỷ chốt gấp trong tuần - MT Lý Tự Trọng Q1 - 8x20m - 5tầng,"Quận 1, TPHCM",55 tỷ,5 PN,5 WC,160 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ha-20-ty-chot-gap-trong-tuan-mt-ly-tu-trong-q1-8x20m-5tang-id22160371
"Bán nhà MT Đ Số 59, khu Bình Phú, DT 8 x 20m, cấp 4, giá 16.8 tỷ","Quận 6, TPHCM",16 tỷ 800 triệu,1 PN,1 WC,160 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-mt-d-so-59-khu-binh-phu-dt-8-x-20m-cap-4-gia-16-8-ty-id22500437
Bán gấp nhà mt phan đăng lưu 4x17 1treetj 3 lầu giá chỉ 23 tỷ,"Quận Phú Nhuận, TPHCM",23 tỷ,4 PN,4 WC,70 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-gap-nha-mt-phan-dang-luu-4x17-1treetj-3-lau-gia-chi-23-ty-id22520747
Bán căn nhà rẻ nhất khu vực.An Hạ.Phạm văn hai. bình chánh.5x15 thổ cư,"Huyện Bình Chánh, TPHCM",1 tỷ 700 triệu,3 PN,2 WC,75 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-hem-ngo/ban-can-nha-re-nhat-khu-vuc-an-ha-pham-van-hai-binh-chanh-5x15-tho-cu-id22494526
Trả nợ xã hội bán ngay nhà KDC Hoàng Quốc Việt Q7 giá 2 tỷ 415 triệu,"Quận 7, TPHCM",2 tỷ 415 triệu,4 PN,5 WC,80 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/tra-no-xa-hoi-ban-ngay-nha-kdc-hoang-quoc-viet-q7-gia-2-ty-415-trieu-id22523640
"Bán Nhà Gần Lê Văn Sỹ Q3 3.5x13m NH, 3 tầng_NHÀ MỚI NHƯ HÌNH 100%","Quận 3, TPHCM",7 tỷ,3 PN,3 WC,41 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-gan-le-van-sy-q3-3-5x13m-nh-3-tang-nha-moi-nhu-hinh-100-id22505869
"Gấp bán nhà HXH, sẵn 5 phòng cho thuê, Trung Chánh, Quận 12, 5.1x26","Huyện Hóc Môn, TPHCM",4 tỷ 300 triệu,5 PN,6 WC,127 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/gap-ban-nha-hxh-san-5-phong-cho-thue-trung-chanh-quan-12-5-1x26-id22444223
Bán Siêu Phẩm ngay MT Lê Hồng Phong. 15m x 17m. XD Hầm + 6 Lầu. 70 tỷ,"Quận 10, TPHCM",70 tỷ,1 PN,1 WC,300 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-sieu-pham-ngay-mt-le-hong-phong-15m-x-17m-xd-ham-6-lau-70-ty-id22496134
"Nhà phố 5 lầu, 5PN 380m2 KĐT An Phú, An Khánh, Quận 2 giá 18,5 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",18 tỷ,5 PN,5 WC,100 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-pho-5-lau-5pn-380m2-kdt-an-phu-an-khanh-quan-2-gia-18-5-ty-id22417149
"MTKD Phan An 330m2 6.6x51 7 tầng bề thế tiện VP Showroom, giá 35 tỷ TL","Quận Bình Tân, TPHCM",35 tỷ,10 PN,7 WC,330 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mtkd-phan-an-330m2-6-6x51-7-tang-be-the-tien-vp-showroom-gia-35-ty-tl-id22485746
VIP-LÊ VĂN SỸ GIAO HUỲNH VĂN BÁNH-hẻm trước nhà 4m-50m2-nhỉnh 9 TỶ TL,"Quận Phú Nhuận, TPHCM",9 tỷ,4 PN,5 WC,48 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/vip-le-van-sy-giao-huynh-van-banh-hem-truoc-nha-4m-50m2-nhinh-9-ty-tl-id22526384
"VIP ! HXH Phan Xích Long, Phú Nhuận 40m2 (5x8) x 5tầng 4PN chỉ 8,49 tỷ","Quận Phú Nhuận, TPHCM",8 tỷ 490 triệu,4 PN,4 WC,40 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/vip-hxh-phan-xich-long-phu-nhuan-40m2-5x8-x-5tang-4pn-chi-8-49-ty-id21685395
"LÊ ĐÌNH CẨN - GIÁP KHU TÊN LỬA– hẻm xe tải thông, 90m2 (5 x 18) 4 tầng","Quận Bình Tân, TPHCM",6 tỷ 790 triệu,4 PN,6 WC,90 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/le-dinh-can-giap-khu-ten-lua-hem-xe-tai-thong-90m2-5-x-18-4-tang-id22522119
Khu dân cư Đồng bộ 4 tầng cao cấp Tân Thới Hoà Tân Phú.DT 4mx18m.72m2,"Quận Tân Phú, TPHCM",8 tỷ 500 triệu,4 PN,5 WC,72 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/khu-dan-cu-dong-bo-4-tang-cao-cap-tan-thoi-hoa-tan-phu-dt-4mx18m-72m2-id22515944
"🔥🔥 Hạ giá còn: 1 tỷ 210 nhà Đường Số 10, Quận Thủ Đức, sổ hồng riêng","Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 210 triệu,2 PN,2 WC,38 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ha-gia-con-1-ty-210-nha-duong-so-10-quan-thu-duc-so-hong-rieng-id22529966
"Lên sóng nhà đường Nguyễn Văn Khối, Quận Gò Vấp giá 1 tỷ 980. SHR.","Quận Gò Vấp, TPHCM",1 tỷ 980 triệu,3 PN,3 WC,38 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/len-song-nha-duong-nguyen-van-khoi-quan-go-vap-gia-1-ty-980-shr-id22529391
"Bán tòa nhà ngay Nguyễn Súy, Q.Tân Phú-8x20m-hầm + 6 tầng,TM-32 tỷ TL","Quận Tân Phú, TPHCM",32 tỷ,12 PN,13 WC,160 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-toa-nha-ngay-nguyen-suy-q-tan-phu-8x20m-ham-6-tang-tm-32-ty-tl-id22490872
"HOT ! Sát MT, Nơ Trang Long, HXH, 4 Tầng, 60m2, 4.5x15m, chỉ 6.x tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 680 triệu,4 PN,3 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hot-sat-mt-no-trang-long-hxh-4-tang-60m2-4-5x15m-chi-6-x-ty-id22524216
Bán gấp khách sạn góc 2MT P. Tân Quy. Quận 7. Hầm 5 lầu giá chỉ 40 tỷ,"Quận 7, TPHCM",40 tỷ,15 PN,16 WC,120 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-gap-khach-san-goc-2mt-p-tan-quy-quan-7-ham-5-lau-gia-chi-40-ty-id22325602
Mặt tiền Đồng Đen ngay Bàu Cát 7. DT: 4x18 nhà 4 lầu. Giá 13 tỷ,"Quận Tân Bình, TPHCM",13 tỷ,5 PN,6 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-dong-den-ngay-bau-cat-7-dt-4x18-nha-4-lau-gia-13-ty-id22427782
💥NHÀ HẺM XE HƠI - KHU CAO TẦNG Bán Nhà Tăng Bạt Hổ - P11 - Bình Thạnh,"Quận Bình Thạnh, TPHCM",1 tỷ 720 triệu,4 PN,4 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-hem-xe-hoi-khu-cao-tang-ban-nha-tang-bat-ho-p11-binh-thanh-id22528458
"Chủ bán nhà 49m hẻm 1/ Lê Lai, Phường 3, Gò Vấp. Sổ sẵn. BTCT","Quận Gò Vấp, TPHCM",3 tỷ 600 triệu,0 PN,0 WC,49 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/chu-ban-nha-49m-hem-1-le-lai-phuong-3-go-vap-so-san-btct-id22517956
Bán biệt thự hồ văn huê 7x17 1 trệt 3 lầu giá 28 tỷ,"Quận Phú Nhuận, TPHCM",28 tỷ,5 PN,5 WC,113 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-biet-thu-ho-van-hue-7x17-1-tret-3-lau-gia-28-ty-id22522786
"TB. Gấp! CHDV 14P (18P), thu nhập 84 triệu/tháng. Nhà 171m2, 5T, có TM","Quận Tân Bình, TPHCM",15 tỷ 850 triệu,11 PN,11 WC,170 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tb-gap-chdv-14p-18p-thu-nhap-84-trieu-thang-nha-171m2-5t-co-tm-id21484013
Bán nhà hẻm 38m2 Âu Cơ Phường 9 Quận Tân Bình,"Quận Tân Bình, TPHCM",4 tỷ 200 triệu,1 PN,1 WC,38 m2,https://mogi.vn/quan-tan-binh/mua-duong-noi-bo/ban-nha-hem-38m2-au-co-phuong-9-quan-tan-binh-id22467316
"Bán nhà gần xã Bình Lợi . bình chánh 45,1m2 . 1 trệt và lửng full thổ","Huyện Bình Chánh, TPHCM",1 tỷ 490 triệu,3 PN,1 WC,45 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-hem-ngo/ban-nha-gan-xa-binh-loi-binh-chanh-45-1m2-1-tret-va-lung-full-tho-id22494535
Chủ có việc về quê bán nhà HXH Huỳnh Thiện Lộc Tân Phú 1 tỷ 520 triệu,"Quận Tân Phú, TPHCM",1 tỷ 520 triệu,3 PN,2 WC,68 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/chu-co-viec-ve-que-ban-nha-hxh-huynh-thien-loc-tan-phu-1-ty-520-trieu-id22523645
Bán nhà Mặt Tiền Hai Bà Trung Quận 3. 15m x 15m.  Cn 250m. giá 90 tỷ !,"Quận 3, TPHCM",90 tỷ,7 PN,7 WC,250 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mat-tien-hai-ba-trung-quan-3-15m-x-15m-cn-250m-gia-90-ty-id22493493
"Gần cầu Tham Lương, 162m2 Full thổ cư, Gấp bán hà Phan Văn Hớn Quận 12","Quận 12, TPHCM",10 tỷ 600 triệu,2 PN,2 WC,162 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gan-cau-tham-luong-162m2-full-tho-cu-gap-ban-ha-phan-van-hon-quan-12-id22250100
